GeneID,log2FC,pvalue,padj,baseMean,significant
Solyc00g006487.2,-0.1591774478529576,0.057771384276731716,0.13119913199209562,32.08940330967677,False
Solyc00g019950.2,1.4400605145122254,0.013115901869068655,0.04229798182225319,6.3361405520570875,False
Solyc00g020040.1,2.1458809463241972,0.00245127250797192,0.011740117785094272,11.01175502235273,False
Solyc00g021630.1,2.1892697268851,0.0005830546235880576,0.003922385490543937,6.896951944389388,True
Solyc00g021640.2,1.5758034640838894,0.0013592801220986205,0.007502463998316729,9.397861141651804,True
Solyc00g028960.1,-0.006622448299706767,0.27440065156658183,0.41852581782926296,27.369619320254476,False
Solyc00g094530.1,1.0615946949124389,0.1695708375631191,0.2930095215009879,3.3967241792113043,False
Solyc00g217960.2,0.05816783840554954,0.4607222167111457,0.6036681495119217,75.71024984135231,False
Solyc00g500039.1,1.2315062402384829,2.6351208645637697e-06,6.979366305942997e-05,10.416615770163322,True
Solyc00g500062.1,0.4228506391370516,0.02327228529074669,0.06575866387852375,43.70777370972471,False
Solyc00g500063.1,0.874406608093588,0.229217862534979,0.3659975312932418,1309.749483179564,False
Solyc00g500064.1,-0.029172644914570604,0.8339124786604365,0.8969750130638652,1163.0183109885704,False
Solyc00g500065.1,0.7516413265052923,0.13462999718681923,0.24739059109698322,17.264985307305768,False
Solyc00g500066.1,0.5878255659516508,0.6229735430467163,0.7389276212217492,9.702402142875949,False
Solyc00g500183.1,1.2355931897613106,0.038441259415409955,0.09638326163146445,7.0022127504732605,False
Solyc00g500184.1,0.8541462850689635,0.7148263924843776,0.8110821916214608,11.314438092650066,False
Solyc00g500185.1,1.0397416057687243,0.2533442663901363,0.3942438501281144,6.476873266043628,False
Solyc00g500222.2,0.5567144457537248,0.9487674222248202,0.9691789726122924,19.761937859575536,False
Solyc00g500228.1,0.7806376396964532,0.3507927682683176,0.4993118647617744,11.169848633455965,False
Solyc00g500250.1,1.171905224860939,0.054904565165426036,0.12601935287679283,5.862319758689747,False
Solyc00g500323.1,0.8160651795931316,0.0004102190343235976,0.0030182906634780137,10.50063516306,False
Solyc00g500373.1,-0.4237571943479166,0.005774585385713922,0.022521224493662517,14.489248181032318,False
Solyc01g005000.3,0.17174898806866107,0.04484781183394008,0.10811672439801442,774.6124852892659,False
Solyc01g005010.5,0.3709493853256634,0.005734374550968784,0.02239530211032716,466.11220074916884,False
Solyc01g005020.3,-0.18749192421514302,0.0002546806518600061,0.002088212472876179,1152.0587283760435,False
Solyc01g005030.4,-0.1354642145185093,0.037917715197696385,0.09537274284088774,511.9224544552497,False
Solyc01g005040.3,0.08981305917589058,0.5727887361578308,0.6994419831006947,49.566639638970514,False
Solyc01g005060.3,0.06758355788250615,0.6201282158899858,0.7367583469274827,69.42310597149111,False
Solyc01g005080.3,-0.23160832420522762,0.0002574726029039993,0.0021058683127141904,621.0417563940324,False
Solyc01g005100.4,-0.22931042022377265,0.07680364438722063,0.1631412372966377,259.23254307831786,False
Solyc01g005110.3,-0.004645621448960127,0.9961362162073393,0.9973965100031481,161.22163772715274,False
Solyc01g005120.3,0.0010418840129883086,0.9041202044803269,0.9424170615691095,243.75865240556647,False
Solyc01g005130.3,0.11678916455707034,0.033826599598850475,0.08765905233472504,627.2596172148053,False
Solyc01g005150.3,0.4917774603389822,0.00019134492321172807,0.001684353246164422,43.79067261412026,False
Solyc01g005160.5,0.02125722527828642,0.122977585916793,0.23141294338271937,10.323524773379603,False
Solyc01g005210.4,0.03350840758317774,0.488398749533964,0.628322339523342,1322.2858302831494,False
Solyc01g005220.3,-0.4282370934479725,0.036395292180958314,0.09244843443320841,91.48469813411968,False
Solyc01g005230.5,0.8899100188886001,0.031532932285412936,0.08306205102741245,16.472923242043276,False
Solyc01g005240.4,-0.09006094052800509,0.04214753279584318,0.10311474420251728,1656.7676241816669,False
Solyc01g005250.5,-0.002347312800587796,0.9504310225254714,0.9699725803338919,2083.6927850229395,False
Solyc01g005253.1,-0.0748380455320935,0.36880128533867573,0.5175355295003687,154.07882092850483,False
Solyc01g005257.1,0.009919616398128241,0.999943984877119,0.999943984877119,347.6911403037246,False
Solyc01g005280.3,0.19361471720308912,0.010054665332467603,0.034584568438226264,82.02210807767445,False
Solyc01g005290.4,0.12888297854517844,0.09785551949275147,0.1952472219810496,406.4568581219058,False
Solyc01g005320.2,0.16935634253279042,0.617040287772562,0.7341035534323596,12.902948050996933,False
Solyc01g005330.3,-0.3235125863121696,5.222431645442922e-07,2.2413407831906335e-05,2398.7394860562076,False
Solyc01g005340.3,-0.0008927395569576823,0.8273008825237645,0.8921652916890284,203.11720707225882,False
Solyc01g005350.4,-0.1916383526519885,0.13856318334305626,0.2524608695499003,17.92567522217299,False
Solyc01g005370.3,0.3762048924124734,0.32349158671414274,0.47151031701335744,12.623921542780463,False
Solyc01g005380.4,0.030552030717514285,0.9169910437282969,0.9502611016968481,290.0224916782941,False
Solyc01g005385.2,-0.20874001188217414,0.028636885573650336,0.07710680199709743,79.79297161126193,False
Solyc01g005390.3,-0.050044142166756574,0.9430218661872245,0.9659944546662329,11.930379598527816,False
Solyc01g005400.3,-0.13508249609941758,0.03647421933710814,0.09260136399136207,110.3882759513382,False
Solyc01g005410.5,0.5583697583254789,2.2892788773109766e-05,0.0003457510121190662,784.125562498129,False
Solyc01g005420.2,-0.46802762926120806,0.0013252453605297964,0.007369302826892081,105.99626063069438,False
Solyc01g005430.3,0.07430206855969841,0.37030475032217725,0.5191298437698771,211.55509908299481,False
Solyc01g005440.4,0.3593873077944913,0.0027175866090372765,0.012686987036291297,5293.958380310268,False
Solyc01g005450.3,0.38903226305368527,9.866292383960484e-06,0.00018573225006342358,109.78297580864847,False
Solyc01g005460.4,0.5517826237629456,1.707835873105884e-07,9.996903180295834e-06,114.34552636340621,False
Solyc01g005470.3,-0.016132670576701025,0.9073138994977169,0.944154289252739,626.8592865597511,False
Solyc01g005480.3,-0.13377967229027507,0.04488068306164839,0.10813152140228703,197.26607264213885,False
Solyc01g005490.3,0.09394490340696948,0.034792652594866656,0.08948038887162833,351.2663373748337,False
Solyc01g005520.4,-0.06173612915034454,0.6645135901097711,0.7724677661763703,5306.982215430048,False
Solyc01g005530.3,-0.21904870333136775,0.02982504894508905,0.07949662976135274,165.25995134858212,False
Solyc01g005540.5,-0.0252569816888551,0.7248544152961123,0.8187043789823361,1630.4662004115896,False
Solyc01g005550.3,0.178632166230814,0.006200125469917135,0.023777763601921013,2063.091667715091,False
Solyc01g005560.3,-0.13355128793995755,0.10414629721704942,0.20427624570628758,9773.175324481634,False
Solyc01g005570.4,0.09270382069090337,0.15437772638896566,0.27305232581849503,382.0528692419335,False
Solyc01g005580.2,0.09512816967474956,0.03597103811253509,0.0916767987964069,575.0073957109806,False
Solyc01g005590.2,-0.4938113714041513,0.012627840829052675,0.041108579043832805,690.8966815135203,False
Solyc01g005600.4,0.03642380444222116,0.237126915446338,0.37522280631793464,803.6971253886584,False
Solyc01g005620.3,0.04115606332447781,0.3108245564489199,0.4580072875059119,10413.694590861847,False
Solyc01g005640.4,0.10376842654634522,0.07348984294801723,0.1578372278252845,210.13330173119766,False
Solyc01g005670.3,-0.07658780013869622,0.1635509236630052,0.2849314137689772,101.02714537229042,False
Solyc01g005680.4,0.2567339149429528,0.4352072107420587,0.580618655733758,51.45487938764392,False
Solyc01g005690.4,-0.16512134335177217,0.004433008149369583,0.018282583024147144,878.2508812064194,False
Solyc01g005710.2,-1.1513221609475963,0.008052933940475215,0.029090249774019014,14.509137193174547,False
Solyc01g005730.3,-0.472046875361523,0.0073266756566800345,0.027130503063337915,811.4103138155693,False
Solyc01g005760.3,-0.36859207155580737,0.009301948255519247,0.03255689676587475,515.8020985444757,False
Solyc01g005770.3,0.1621210965424537,0.9648927588881714,0.9783883438797554,11.15877348188041,False
Solyc01g005780.1,-0.4975183516554869,0.0009827246146638924,0.005858152003954538,85.78162641639015,False
Solyc01g005790.1,-0.005424252287397742,0.8228253937334654,0.8889641465088524,86.00307060237728,False
Solyc01g005800.3,0.3057415867757685,0.330113587124104,0.47856214652599693,18.719041252414172,False
Solyc01g005810.3,0.18006245965967513,0.031768115034930385,0.08349258182333923,840.9795706328238,False
Solyc01g005820.4,0.31119834764409726,0.00019139697150820384,0.001684353246164422,2945.006800259186,False
Solyc01g005830.4,-0.06944010888724184,0.28608358638753606,0.4317439936443479,494.99178065783855,False
Solyc01g005840.3,0.13609363024961743,0.006914289040786908,0.025864853218371897,480.9233172417918,False
Solyc01g005850.3,-0.20258891801567994,0.06339493984424063,0.14107174500262074,34.52187470516048,False
Solyc01g005870.4,-0.6271715675824161,0.005789071263223812,0.022555489354644177,462.0954085557149,False
Solyc01g005880.1,-0.3302882861847558,0.016675669349230926,0.05095414950958052,18.195360370893344,False
Solyc01g005900.3,-0.1984329309684393,0.03106769769248397,0.08201126068656375,56.825243171283525,False
Solyc01g005910.3,-0.009654057200385723,0.7021999370009488,0.8018599649984862,1236.6833519754323,False
Solyc01g005920.3,0.1525820168629808,0.29809860066908306,0.44465325800948496,52.644346402140805,False
Solyc01g005930.3,0.12304771602650286,0.08591000849160198,0.1771546476703554,280.5184069595966,False
Solyc01g005950.4,0.05703069085495744,0.16727002767949964,0.2900216893908422,846.8291247036375,False
Solyc01g005960.3,0.01187887363783721,0.6956863639817864,0.7969518100503528,1713.9760278418446,False
Solyc01g005970.3,-0.2008180074697721,0.006089625857303338,0.02341782523160497,201.6215978478121,False
Solyc01g005980.4,0.2688052958461134,0.001141815970172731,0.006559347619327098,157.65924639245176,False
Solyc01g005985.2,0.04232613238560255,0.6096218761211641,0.7273772053465947,919.9810102220383,False
Solyc01g006000.3,-0.1997558962529252,0.0005549630716629064,0.003765413022239576,245.37669768801015,False
Solyc01g006010.3,-0.2121320518842208,0.0010683187730980955,0.006240533488557963,271.5813986673901,False
Solyc01g006040.3,-0.17025631887173986,3.10208952499718e-05,0.00043621066987966744,472.18976604698736,False
Solyc01g006055.1,0.5566775069508951,0.10973848349098458,0.21244382542750784,33.709133388814024,False
Solyc01g006070.3,-0.25551897957448977,0.1137551385076879,0.2181492115318993,7.867659451776323,False
Solyc01g006090.3,0.4880130855326958,0.0011108929231571341,0.006426587586677416,146.26845859814392,False
Solyc01g006100.4,0.19533140316544637,0.13916501174297022,0.25327750504412344,545.0231608521328,False
Solyc01g006110.3,0.11281646475322447,0.0012398951710600621,0.006987593262427665,706.9811516433997,False
Solyc01g006120.4,-0.1264109126215287,0.019328200158505813,0.05706366792215297,2371.7661370070623,False
Solyc01g006140.4,0.16625566941728145,0.24854640745579326,0.38847709825383575,74.9822312438908,False
Solyc01g006150.3,-0.04020804546338931,0.7940125084353801,0.869258250635834,836.6434691013296,False
Solyc01g006160.3,0.36946198295151994,0.0007491838771597842,0.0047753231345381226,5752.81087023943,False
Solyc01g006170.5,0.24397348332895208,0.050251580816919904,0.11802321064372748,513.1623758553826,False
Solyc01g006180.4,0.12359826611473435,0.04417193805316197,0.10678663176708328,212.63124187241218,False
Solyc01g006190.3,0.075212464857741,0.19890445918175634,0.32997859507890737,979.8123557709945,False
Solyc01g006200.3,0.334033006066199,0.0009336896590848168,0.005628595339729769,72.46938190053051,False
