,osd767_lfc,aph_lfc
Solyc01g066480,-0.0687485193022163,-0.0956953489383495
Solyc01g066520,0.0183539456069112,-0.0947438951764732
Solyc01g066570,-0.295171213837884,0.4403274728900521
Solyc01g066590,-0.0703338931641334,0.1224134599423284
Solyc01g066610,0.0832451186892166,-0.2010930788099389
Solyc01g066620,-0.0371008924251309,-0.256774170200264
Solyc01g066640,0.18739341322624,0.6632576216072208
Solyc01g066680,0.0291076920881229,0.3089153647666932
Solyc01g066690,0.0248830799451932,0.0569362295932012
Solyc01g066720,0.504368669058945,0.176804487386833
Solyc01g066730,0.0148238129838893,-0.0796667874685608
Solyc01g066740,-0.052677307105738,0.0262733387783741
Solyc01g066770,-0.0425802038463888,-0.2187833426861964
Solyc01g066820,-0.0020745749395503,-0.1483232637462984
Solyc01g066830,0.0594812374077519,-0.0917944064402861
Solyc01g066840,0.0147846162418474,0.5176485694725041
Solyc01g066860,-0.0638313840266527,0.3567499075219867
Solyc01g066870,-0.0413047701524741,0.0038453663976565
Solyc01g066880,-0.156278069130546,0.3458382615365228
Solyc01g066900,0.247409027120329,0.2061857492990225
Solyc01g066940,0.0170192175150801,-0.2527391860168371
Solyc01g067020,-0.012178721350982,-0.7436036502245326
Solyc01g067030,0.122119230896252,0.1616087910264392
Solyc01g067070,0.164353784534816,0.0978568741610788
Solyc01g067080,-0.0307229382392912,0.3075917381029772
Solyc01g067090,0.184036880504498,-0.1667049087827811
Solyc01g067100,-0.153386126718386,-0.2988774781292
Solyc01g067120,-0.392526497226087,-0.7511111543401248
Solyc01g067210,-0.0582989916671407,-0.6688188170851413
Solyc01g067250,-0.0202024774323804,0.4182261007779159
Solyc01g067280,-0.76502916175987,0.2404524876038638
Solyc01g067290,0.0349584316450106,0.0413732785488482
Solyc01g067295,0.0045156102557394,-0.1026149815539672
Solyc01g067300,-0.77765923055783,0.1278346260867914
Solyc01g067360,-0.0313474554697697,0.3149931343646143
Solyc01g067380,-0.815170456205051,-0.0422680584022458
Solyc01g067390,0.0334298417106172,-0.097658550558072
Solyc01g067400,0.0629145805386979,-0.0840137121056773
Solyc01g067440,-0.0582619333376481,0.2826228731455129
Solyc01g067460,0.0138003955238924,0.1620656198065562
Solyc01g067480,-0.006812788442603,0.0077828430768148
Solyc01g067500,0.120378107090987,0.0604193058728625
Solyc01g067510,-0.10815081657759,-0.1551047516215085
Solyc01g067530,-0.146400274559092,-0.121279412869132
Solyc01g067550,-0.166499620102996,-0.153274048603946
Solyc01g067560,0.22639235881427,-0.2592430042249642
Solyc01g067570,0.149145139143287,0.1006556189551624
Solyc01g067590,0.104377482357607,-0.0616164807703362
Solyc01g067600,-0.08702571699092,-0.3270260878621594
Solyc01g067620,-0.0697492369375793,0.1969040968827541
Solyc01g067630,-0.0087517322522293,-0.0235378549022751
Solyc01g067640,-0.0160016864498528,-0.108427015129795
Solyc01g067660,-0.278911001923195,-0.4080438862275808
Solyc01g067680,-0.788396029312693,-0.179297083315739
Solyc01g067690,-0.0036794791605471,0.3852614423423022
Solyc01g067700,0.376037137453669,-0.2868458373506734
Solyc01g067710,-0.073509596138996,0.0156887755283521
